,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,New_deaths,population,ratio
23270,United States of America,USA,2021-07-19,345637694.0,188622649.0,164359145.0,172,333676464.0,56.52860460664676
23271,United States of America,USA,2021-07-20,346236245.0,188994029.0,164606467.0,149,333676464.0,56.63990403590468
23272,United States of America,USA,2021-07-21,346859844.0,189379234.0,164863901.0,287,333676464.0,56.755346700149644
23273,United States of America,USA,2021-07-22,347502800.0,189794191.0,165111774.0,318,333676464.0,56.879705785901635
23274,United States of America,USA,2021-07-23,348243597.0,190280563.0,165388314.0,390,333676464.0,57.02546734012381
23275,United States of America,USA,2021-07-24,348703198.0,190581613.0,165557564.0,341,333676464.0,57.115689466189025
23276,United States of America,USA,2021-07-25,348960199.0,190782531.0,165618566.0,411,333676464.0,57.17590288297948
23277,United States of America,USA,2021-07-26,349597388.0,191227407.0,165832192.0,247,333676464.0,57.309228438719
23278,United States of America,USA,2021-07-27,350291955.0,191705667.0,166074313.0,243,333676464.0,57.45255889549345
23279,United States of America,USA,2021-07-28,351004353.0,192193726.0,166324300.0,418,333676464.0,57.598826029276076
23280,United States of America,USA,2021-07-29,351716922.0,192688480.0,166567922.0,500,333676464.0,57.74709959765097
23281,United States of America,USA,2021-07-30,352542015.0,193259153.0,166849546.0,488,333676464.0,57.9181254450119
23282,United States of America,USA,2021-07-31,353050633.0,193603233.0,167024691.0,493,333676464.0,58.02124329632071
23283,United States of America,USA,2021-08-01,353366171.0,193824174.0,167119535.0,646,333676464.0,58.08745743601502
23284,United States of America,USA,2021-08-02,354076184.0,194325057.0,167349872.0,390,333676464.0,58.23756781359323
23285,United States of America,USA,2021-08-03,354829978.0,194858781.0,167596457.0,351,333676464.0,58.39752035972187
23286,United States of America,USA,2021-08-04,355598152.0,195406028.0,167844628.0,649,333676464.0,58.56152563400456
23287,United States of America,USA,2021-08-05,356381539.0,195961128.0,168102131.0,702,333676464.0,58.7278843856365
23288,United States of America,USA,2021-08-06,357278859.0,196582286.0,168405205.0,727,333676464.0,58.9140401583733
23289,United States of America,USA,2021-08-07,357831408.0,196961974.0,168590190.0,744,333676464.0,59.027829424612946
23290,United States of America,USA,2021-08-08,358176973.0,197197485.0,168704618.0,820,333676464.0,59.098410069461785
23291,United States of America,USA,2021-08-09,358950732.0,197714618.0,168983988.0,634,333676464.0,59.253390433914454
23292,United States of America,USA,2021-08-10,359741263.0,198241369.0,169270979.0,516,333676464.0,59.41125323121381
23293,United States of America,USA,2021-08-11,360501076.0,198736815.0,169559190.0,704,333676464.0,59.559734186106695
23294,United States of America,USA,2021-08-12,361295123.0,199247465.0,169864916.0,947,333676464.0,59.712771650565074
23295,United States of America,USA,2021-08-13,362231833.0,199824354.0,170245037.0,575,333676464.0,59.88566038028982
23296,United States of America,USA,2021-08-14,362849140.0,200185262.0,170481872.0,958,333676464.0,59.99382144016007
23297,United States of America,USA,2021-08-15,363242575.0,200396099.0,170639585.0,1181,333676464.0,60.05700749693871
23298,United States of America,USA,2021-08-16,364101578.0,200859388.0,170985576.0,858,333676464.0,60.19585127226714
23299,United States of America,USA,2021-08-17,365011814.0,201348372.0,171340491.0,650,333676464.0,60.34239562068723
23300,United States of America,USA,2021-08-18,365949803.0,201834284.0,171709772.0,817,333676464.0,60.48801931681942
23301,United States of America,USA,2021-08-19,366879829.0,202312800.0,172081461.0,1170,333676464.0,60.631426494617855
23302,United States of America,USA,2021-08-20,367968960.0,202848750.0,172547212.0,1462,333676464.0,60.792046154025414
23303,United States of America,USA,2021-08-21,368623988.0,203168827.0,172836339.0,1356,333676464.0,60.8879705102605
23304,United States of America,USA,2021-08-22,369007193.0,203351822.0,173010785.0,1545,333676464.0,60.94281255629704
23305,United States of America,USA,2021-08-23,369913003.0,203792270.0,173405284.0,1131,333676464.0,61.07481107807472
23306,United States of America,USA,2021-08-24,370847842.0,204252653.0,173808580.0,872,333676464.0,61.212783949904235
23307,United States of America,USA,2021-08-25,371798174.0,204720376.0,174218905.0,1159,333676464.0,61.35295655734352
23308,United States of America,USA,2021-08-26,372771630.0,205194638.0,174639379.0,1612,333676464.0,61.49508884750109
23309,United States of America,USA,2021-08-27,373922233.0,205726815.0,175163164.0,1636,333676464.0,61.654577770879285
23310,United States of America,USA,2021-08-28,374622616.0,206044736.0,175494514.0,1753,333676464.0,61.749855992240434
23311,United States of America,USA,2021-08-29,375045519.0,206237414.0,175694454.0,1809,333676464.0,61.80759995107117
23312,United States of America,USA,2021-08-30,375954130.0,206652449.0,176112864.0,1428,333676464.0,61.93198241276016
23313,United States of America,USA,2021-08-31,376863965.0,207069835.0,176521880.0,1153,333676464.0,62.05706944916558
23314,United States of America,USA,2021-09-01,377768699.0,207491778.0,176916382.0,1190,333676464.0,62.183522179736364
23315,United States of America,USA,2021-09-02,378646048.0,207892569.0,177304657.0,1760,333676464.0,62.30363583569982
23316,United States of America,USA,2021-09-03,379667730.0,208344933.0,177780063.0,1972,333676464.0,62.4392054813911
23317,United States of America,USA,2021-09-04,380218428.0,208590280.0,178049600.0,1976,333676464.0,62.51273389183362
23318,United States of America,USA,2021-09-05,380578295.0,208757930.0,178217794.0,1912,333676464.0,62.562977171803155
23319,United States of America,USA,2021-09-06,380749909.0,208838966.0,178301002.0,1454,333676464.0,62.58726297219452
23320,United States of America,USA,2021-09-07,381641424.0,209192029.0,178766717.0,1266,333676464.0,62.69307295224754
23321,United States of America,USA,2021-09-08,382469361.0,209557444.0,179156045.0,1051,333676464.0,62.80258472170816
23322,United States of America,USA,2021-09-09,383298155.0,209928277.0,179540466.0,1508,333676464.0,62.913720219715586
23323,United States of America,USA,2021-09-10,384310544.0,210375705.0,180025106.0,2062,333676464.0,63.04781058816303
23324,United States of America,USA,2021-09-11,384896286.0,210633249.0,180315598.0,2192,333676464.0,63.12499433583065
23325,United States of America,USA,2021-09-12,385239131.0,210789308.0,180483531.0,2244,333676464.0,63.171763891624074
23326,United States of America,USA,2021-09-13,386002212.0,211124013.0,180855236.0,1695,333676464.0,63.27207213512068
23327,United States of America,USA,2021-09-14,386735717.0,211438442.0,181221623.0,1109,333676464.0,63.36630383376396
23328,United States of America,USA,2021-09-15,387477819.0,211749038.0,181598381.0,1276,333676464.0,63.45938681488785
23329,United States of America,USA,2021-09-16,388220802.0,212058505.0,181977845.0,2368,333676464.0,63.55213144430828
23330,United States of America,USA,2021-09-17,389103225.0,212408343.0,182443507.0,2435,333676464.0,63.6569749192739
23331,United States of America,USA,2021-09-18,389613415.0,212612755.0,182710469.0,2053,333676464.0,63.71823545816525
23332,United States of America,USA,2021-09-19,389911359.0,212731455.0,182869805.0,2257,333676464.0,63.75380883921139
23333,United States of America,USA,2021-09-20,390582499.0,212996232.0,183208916.0,1522,333676464.0,63.833160255498264
23334,United States of America,USA,2021-09-21,391242814.0,213257952.0,183539910.0,1141,333676464.0,63.91159551486976
23335,United States of America,USA,2021-09-22,391893469.0,213512645.0,183864917.0,1680,333676464.0,63.987924842070974
23336,United States of America,USA,2021-09-23,392553335.0,213769000.0,184182334.0,1861,333676464.0,64.06475225654513
23337,United States of America,USA,2021-09-24,393514267.0,214094820.0,184581694.0,2264,333676464.0,64.16239774106452
23338,United States of America,USA,2021-09-25,394171130.0,214304772.0,184803199.0,2050,333676464.0,64.2253185708657
23339,United States of America,USA,2021-09-26,394568842.0,214428182.0,184943528.0,2443,333676464.0,64.26230349887668
23340,United States of America,USA,2021-09-27,395564296.0,214737873.0,185157339.0,1392,333676464.0,64.35511525919311
23341,United States of America,USA,2021-09-28,396658524.0,215040678.0,185450226.0,972,333676464.0,64.44586334384076
23342,United States of America,USA,2021-09-29,397756086.0,215339333.0,185749606.0,1869,333676464.0,64.53536770876353
23343,United States of America,USA,2021-09-30,398873186.0,215639563.0,186054315.0,2122,333676464.0,64.62534408779878
23344,United States of America,USA,2021-10-01,400106513.0,215963941.0,186413555.0,2312,333676464.0,64.72255741717522
23345,United States of America,USA,2021-10-02,400716568.0,216142875.0,186612822.0,1948,333676464.0,64.7761824160304
23346,United States of America,USA,2021-10-03,401071423.0,216252615.0,186738131.0,2185,333676464.0,64.80907056123682
23347,United States of America,USA,2021-10-04,402016354.0,216510752.0,186982224.0,1273,333676464.0,64.88643202596393
23348,United States of America,USA,2021-10-05,402995069.0,216765856.0,187228004.0,894,333676464.0,64.96288452637164
23349,United States of America,USA,2021-10-06,403981121.0,217023057.0,187474925.0,1278,333676464.0,65.03996547985477
23350,United States of America,USA,2021-10-07,404941811.0,217280538.0,187716599.0,2045,333676464.0,65.11713034695788
23351,United States of America,USA,2021-10-08,406036912.0,217574233.0,188013518.0,2086,333676464.0,65.20514824204083
23352,United States of America,USA,2021-10-09,406555927.0,217726637.0,188175406.0,1739,333676464.0,65.25082242540186
23353,United States of America,USA,2021-10-10,406858647.0,217822756.0,188275823.0,2263,333676464.0,65.27962847268725
23354,United States of America,USA,2021-10-11,407679022.0,218057522.0,188487751.0,989,333676464.0,65.34998584736861
23355,United States of America,USA,2021-10-12,408563185.0,218295567.0,188710438.0,1000,333676464.0,65.42132591047836
23356,United States of America,USA,2021-10-13,409423061.0,218529220.0,188928117.0,928,333676464.0,65.49134972852025
23357,United States of America,USA,2021-10-14,410291415.0,218762840.0,189145038.0,1890,333676464.0,65.56136365674266
23358,United States of America,USA,2021-10-15,411288690.0,219032108.0,189409855.0,1840,333676464.0,65.6420609875559
23359,United States of America,USA,2021-10-16,411762511.0,219177075.0,189548159.0,1554,333676464.0,65.68550636523169
23360,United States of America,USA,2021-10-17,412022502.0,219263090.0,189629038.0,2028,333676464.0,65.71128432960138
23361,United States of America,USA,2021-10-18,412815862.0,219493032.0,189831004.0,865,333676464.0,65.7801959924869
23362,United States of America,USA,2021-10-19,413596686.0,219702107.0,190015499.0,653,333676464.0,65.84285399284259
23363,United States of America,USA,2021-10-20,414383535.0,219910277.0,190201273.0,2226,333676464.0,65.90524077239083
23364,United States of America,USA,2021-10-21,415191365.0,220123758.0,190388854.0,1809,333676464.0,65.96921921349538
23365,United States of America,USA,2021-10-22,416498894.0,220433810.0,190623136.0,1799,333676464.0,66.06213916244329
23366,United States of America,USA,2021-10-23,417296946.0,220624823.0,190751839.0,1513,333676464.0,66.11938413492659
23367,United States of America,USA,2021-10-24,417752122.0,220741696.0,190828707.0,1952,333676464.0,66.15440997960228
23368,United States of America,USA,2021-10-25,419204748.0,221070006.0,191023941.0,578,333676464.0,66.25280169595659
23369,United States of America,USA,2021-10-26,420683641.0,221393086.0,191216055.0,280,333676464.0,66.34962602576609
23370,United States of America,USA,2021-10-27,422215356.0,221722807.0,191412548.0,1112,333676464.0,66.44844060682685
23371,United States of America,USA,2021-10-28,423729213.0,222044088.0,191610391.0,1993,333676464.0,66.5447257916279
23372,United States of America,USA,2021-10-29,425412044.0,222398097.0,191836555.0,1807,333676464.0,66.6508192798399
23373,United States of America,USA,2021-10-30,426192683.0,222580261.0,191950914.0,1291,333676464.0,66.70541228223996
23374,United States of America,USA,2021-10-31,426610646.0,222690012.0,192018309.0,1867,333676464.0,66.7383037240529
23375,United States of America,USA,2021-11-01,427964550.0,222997778.0,192202766.0,362,333676464.0,66.83053857823188
23376,United States of America,USA,2021-11-02,429373054.0,223305641.0,192380934.0,230,333676464.0,66.92280250248636
23377,United States of America,USA,2021-11-03,430825055.0,223633811.0,192561973.0,1250,333676464.0,67.02115226203068
23378,United States of America,USA,2021-11-04,432334257.0,223988756.0,192743334.0,1447,333676464.0,67.12752626148664
23379,United States of America,USA,2021-11-05,434084136.0,224435921.0,192959600.0,1255,333676464.0,67.26153781106959
23380,United States of America,USA,2021-11-06,435013906.0,224784651.0,193071079.0,1206,333676464.0,67.36604922785324
23381,United States of America,USA,2021-11-07,435508468.0,224984888.0,193137721.0,1630,333676464.0,67.42605855473222
23382,United States of America,USA,2021-11-08,436826684.0,225425072.0,193299656.0,383,333676464.0,67.55797795795391
23383,United States of America,USA,2021-11-09,438299732.0,225914688.0,193454800.0,177,333676464.0,67.70471171140198
23384,United States of America,USA,2021-11-10,439868502.0,226442845.0,193612278.0,1232,333676464.0,67.8629958749503
23385,United States of America,USA,2021-11-11,441284057.0,226947424.0,193753637.0,1565,333676464.0,68.01421391231239
23386,United States of America,USA,2021-11-12,443050221.0,227535464.0,193937749.0,1355,333676464.0,68.19044450195324
23387,United States of America,USA,2021-11-13,444087746.0,228009675.0,194032919.0,828,333676464.0,68.33256150784432
23388,United States of America,USA,2021-11-14,444608483.0,228228722.0,194089224.0,1896,333676464.0,68.3982080318377
23389,United States of America,USA,2021-11-15,445976442.0,228654807.0,194240243.0,443,333676464.0,68.52590208460133
23390,United States of America,USA,2021-11-16,447414825.0,229088679.0,194387418.0,117,333676464.0,68.65592983507521
23391,United States of America,USA,2021-11-17,448855509.0,229517054.0,194533746.0,1157,333676464.0,68.78431018137377
23392,United States of America,USA,2021-11-18,449806978.0,229792639.0,194627683.0,1567,333676464.0,68.8669006633923
23393,United States of America,USA,2021-11-19,449955585.0,229837418.0,194643878.0,1711,333676464.0,68.88032054906935
23394,United States of America,USA,2021-11-20,449955588.0,229837421.0,194643878.0,3911,333676464.0,68.88032144814386
23395,Uruguay,URY,2021-03-29,576922.0,559674.0,17248.0,26,3489600.0,16.03834250343879
23396,Uruguay,URY,2021-03-30,629008.0,597810.0,31198.0,14,3489600.0,17.131189821182943
23397,Uruguay,URY,2021-03-31,686892.0,635362.0,51530.0,13,3489600.0,18.20730169646951
23398,Uruguay,URY,2021-04-01,734916.0,674923.0,59993.0,25,3489600.0,19.340984640073362
23399,Uruguay,URY,2021-04-02,784022.0,715336.0,68686.0,21,3489600.0,20.49908298945438
23400,Uruguay,URY,2021-04-03,796384.0,727655.0,68729.0,35,3489600.0,20.85210339293902
23401,Uruguay,URY,2021-04-04,796392.0,727661.0,68731.0,32,3489600.0,20.852275332416323
23402,Uruguay,URY,2021-04-05,834703.0,738411.0,96292.0,30,3489600.0,21.16033356258597
23403,Uruguay,URY,2021-04-06,878803.0,761297.0,117506.0,30,3489600.0,21.816168042182486
23404,Uruguay,URY,2021-04-07,924930.0,783068.0,141862.0,45,3489600.0,22.44005043558001
23405,Uruguay,URY,2021-04-08,973665.0,810546.0,163119.0,45,3489600.0,23.227475928473176
23406,Uruguay,URY,2021-04-09,1013425.0,822303.0,191122.0,40,3489600.0,23.56439133425034
23407,Uruguay,URY,2021-04-10,1040447.0,840193.0,200254.0,44,3489600.0,24.077057542411737
23408,Uruguay,URY,2021-04-11,1040813.0,840553.0,200260.0,88,3489600.0,24.087373911049976
23409,Uruguay,URY,2021-04-12,1093990.0,886365.0,207625.0,51,3489600.0,25.400189133425034
23410,Uruguay,URY,2021-04-13,1151210.0,933620.0,217590.0,48,3489600.0,26.7543558000917
23411,Uruguay,URY,2021-04-14,1208908.0,981463.0,227445.0,71,3489600.0,28.12537253553416
23412,Uruguay,URY,2021-04-15,1272558.0,1012331.0,260227.0,62,3489600.0,29.009943833104078
23413,Uruguay,URY,2021-04-16,1335337.0,1041907.0,293430.0,51,3489600.0,29.857490829894545
23414,Uruguay,URY,2021-04-17,1370663.0,1067746.0,302917.0,80,3489600.0,30.597948188904173
23415,Uruguay,URY,2021-04-18,1386799.0,1083849.0,302950.0,62,3489600.0,31.059405089408525
23416,Uruguay,URY,2021-04-19,1425656.0,1091743.0,333913.0,60,3489600.0,31.285620128381474
23417,Uruguay,URY,2021-04-20,1471353.0,1101823.0,369530.0,60,3489600.0,31.57447845025218
23418,Uruguay,URY,2021-04-21,1517909.0,1111243.0,406666.0,63,3489600.0,31.84442342961944
23419,Uruguay,URY,2021-04-22,1569065.0,1120192.0,448873.0,51,3489600.0,32.10087116001834
23420,Uruguay,URY,2021-04-23,1620201.0,1132205.0,487996.0,61,3489600.0,32.44512265016048
23421,Uruguay,URY,2021-04-24,1642515.0,1141797.0,500718.0,77,3489600.0,32.71999656121045
23422,Uruguay,URY,2021-04-25,1643032.0,1142296.0,500736.0,67,3489600.0,32.734296194406234
23423,Uruguay,URY,2021-04-26,1688257.0,1151028.0,537229.0,56,3489600.0,32.98452544704264
23424,Uruguay,URY,2021-04-27,1733241.0,1158902.0,574339.0,43,3489600.0,33.21016735442458
23425,Uruguay,URY,2021-04-28,1777534.0,1166614.0,610920.0,65,3489600.0,33.431166895919304
23426,Uruguay,URY,2021-04-29,1823677.0,1174244.0,649433.0,61,3489600.0,33.649816597890876
23427,Uruguay,URY,2021-04-30,1871472.0,1182206.0,689266.0,45,3489600.0,33.87798028427327
23428,Uruguay,URY,2021-05-01,1871526.0,1182231.0,689295.0,66,3489600.0,33.878696698762035
23429,Uruguay,URY,2021-05-02,1871707.0,1182394.0,689313.0,53,3489600.0,33.883367721228794
23430,Uruguay,URY,2021-05-03,1904311.0,1195685.0,708626.0,53,3489600.0,34.26424232003668
23431,Uruguay,URY,2021-05-04,1938292.0,1207774.0,730518.0,55,3489600.0,34.610671710224665
23432,Uruguay,URY,2021-05-05,1970721.0,1218337.0,752384.0,72,3489600.0,34.91337116001834
23433,Uruguay,URY,2021-05-06,2007296.0,1228393.0,778903.0,65,3489600.0,35.20154172397982
23434,Uruguay,URY,2021-05-07,2026387.0,1237711.0,788676.0,57,3489600.0,35.46856373223292
23435,Uruguay,URY,2021-05-08,2033500.0,1241424.0,792076.0,54,3489600.0,35.574965612104535
23436,Uruguay,URY,2021-05-09,2033860.0,1241446.0,792414.0,60,3489600.0,35.57559605685465
23437,Uruguay,URY,2021-05-10,2078064.0,1248931.0,829133.0,50,3489600.0,35.790090554791384
23438,Uruguay,URY,2021-05-11,2121085.0,1255334.0,865751.0,40,3489600.0,35.973578633654284
23439,Uruguay,URY,2021-05-12,2165552.0,1262467.0,903085.0,49,3489600.0,36.177986015589184
23440,Uruguay,URY,2021-05-13,2228133.0,1300333.0,927800.0,37,3489600.0,37.26309605685466
23441,Uruguay,URY,2021-05-14,2288519.0,1341502.0,947017.0,44,3489600.0,38.44285878037598
23442,Uruguay,URY,2021-05-15,2309953.0,1359843.0,950110.0,66,3489600.0,38.968449105914715
23443,Uruguay,URY,2021-05-16,2310571.0,1360425.0,950146.0,51,3489600.0,38.985127235213206
23444,Uruguay,URY,2021-05-17,2363896.0,1408776.0,955120.0,50,3489600.0,40.3707015130674
23445,Uruguay,URY,2021-05-18,2415802.0,1453340.0,962462.0,40,3489600.0,41.647753324163226
23446,Uruguay,URY,2021-05-19,2459811.0,1490898.0,968913.0,62,3489600.0,42.724037138927095
23447,Uruguay,URY,2021-05-20,2507603.0,1532249.0,975354.0,57,3489600.0,43.90901535992664
23448,Uruguay,URY,2021-05-21,2557089.0,1575182.0,981907.0,60,3489600.0,45.139328289775335
23449,Uruguay,URY,2021-05-22,2571788.0,1587413.0,984375.0,53,3489600.0,45.48982691425951
23450,Uruguay,URY,2021-05-23,2573258.0,1588439.0,984819.0,69,3489600.0,45.519228564878496
23451,Uruguay,URY,2021-05-24,2615017.0,1625483.0,989534.0,51,3489600.0,46.58078289775332
23452,Uruguay,URY,2021-05-25,2654015.0,1660755.0,993260.0,60,3489600.0,47.59155777166437
23453,Uruguay,URY,2021-05-26,2692519.0,1696037.0,996482.0,51,3489600.0,48.60261921137093
23454,Uruguay,URY,2021-05-27,2732092.0,1731578.0,1000514.0,51,3489600.0,49.62110270518111
23455,Uruguay,URY,2021-05-28,2769337.0,1763922.0,1005415.0,49,3489600.0,50.54797111416781
23456,Uruguay,URY,2021-05-29,2794350.0,1775705.0,1018645.0,44,3489600.0,50.88563159101329
23457,Uruguay,URY,2021-05-30,2795732.0,1776955.0,1018777.0,52,3489600.0,50.92145231545163
23458,Uruguay,URY,2021-05-31,2841945.0,1812649.0,1029296.0,58,3489600.0,51.94432026593305
23459,Uruguay,URY,2021-06-01,2887836.0,1848000.0,1039836.0,37,3489600.0,52.95735900962861
23460,Uruguay,URY,2021-06-02,2932870.0,1882306.0,1050564.0,63,3489600.0,53.94045162769372
23461,Uruguay,URY,2021-06-03,2977348.0,1916375.0,1060973.0,66,3489600.0,54.91675263640532
23462,Uruguay,URY,2021-06-04,3021240.0,1950231.0,1071009.0,52,3489600.0,55.88694979367263
23463,Uruguay,URY,2021-06-05,3035972.0,1962343.0,1073629.0,66,3489600.0,56.23403828519028
23464,Uruguay,URY,2021-06-06,3036926.0,1963286.0,1073640.0,56,3489600.0,56.26106143970656
23465,Uruguay,URY,2021-06-07,3077265.0,1998813.0,1078452.0,67,3489600.0,57.279143741403026
23466,Uruguay,URY,2021-06-08,3115174.0,2033119.0,1082055.0,57,3489600.0,58.26223635946813
23467,Uruguay,URY,2021-06-09,3163960.0,2075610.0,1088350.0,52,3489600.0,59.479883081155435
23468,Uruguay,URY,2021-06-10,3208292.0,2089044.0,1119248.0,57,3489600.0,59.86485557083906
23469,Uruguay,URY,2021-06-11,3248466.0,2095297.0,1153169.0,67,3489600.0,60.04404516276938
23470,Uruguay,URY,2021-06-12,3271593.0,2099031.0,1172562.0,46,3489600.0,60.15104883081156
23471,Uruguay,URY,2021-06-13,3272800.0,2099518.0,1173282.0,44,3489600.0,60.16500458505273
23472,Uruguay,URY,2021-06-14,3330326.0,2113320.0,1217006.0,50,3489600.0,60.560522696011
23473,Uruguay,URY,2021-06-15,3385123.0,2128267.0,1256856.0,39,3489600.0,60.988852590554785
23474,Uruguay,URY,2021-06-16,3438330.0,2143363.0,1294967.0,41,3489600.0,61.42145231545163
23475,Uruguay,URY,2021-06-17,3482702.0,2146544.0,1336158.0,53,3489600.0,61.512608895002295
23476,Uruguay,URY,2021-06-18,3530441.0,2159843.0,1370598.0,31,3489600.0,61.89371274644658
23477,Uruguay,URY,2021-06-19,3544899.0,2162911.0,1381988.0,32,3489600.0,61.98163113250802
23478,Uruguay,URY,2021-06-20,3545888.0,2162917.0,1382971.0,55,3489600.0,61.98180307198533
23479,Uruguay,URY,2021-06-21,3598308.0,2175022.0,1423286.0,34,3489600.0,62.32869096744612
23480,Uruguay,URY,2021-06-22,3644685.0,2184808.0,1459877.0,30,3489600.0,62.60912425492893
23481,Uruguay,URY,2021-06-23,3687383.0,2193169.0,1494214.0,45,3489600.0,62.848721916552044
23482,Uruguay,URY,2021-06-24,3729577.0,2203004.0,1526573.0,34,3489600.0,63.13055937643283
23483,Uruguay,URY,2021-06-25,3768647.0,2213225.0,1555422.0,24,3489600.0,63.42345827602017
23484,Uruguay,URY,2021-06-26,3781595.0,2214421.0,1567174.0,39,3489600.0,63.457731545162765
23485,Uruguay,URY,2021-06-27,3782826.0,2214439.0,1568387.0,34,3489600.0,63.45824736359468
23486,Uruguay,URY,2021-06-28,3837268.0,2233002.0,1604266.0,27,3489600.0,63.99019944979367
23487,Uruguay,URY,2021-06-29,3891923.0,2252286.0,1639637.0,20,3489600.0,64.5428129298487
23488,Uruguay,URY,2021-06-30,3944737.0,2271602.0,1673135.0,30,3489600.0,65.09634342044933
23489,Uruguay,URY,2021-07-01,3998222.0,2286996.0,1711226.0,34,3489600.0,65.53748280605227
23490,Uruguay,URY,2021-07-02,4052384.0,2299270.0,1753114.0,35,3489600.0,65.88921366345713
23491,Uruguay,URY,2021-07-03,4070402.0,2302407.0,1767995.0,26,3489600.0,65.97910935350757
23492,Uruguay,URY,2021-07-04,4071314.0,2302416.0,1768898.0,23,3489600.0,65.97936726272351
23493,Uruguay,URY,2021-07-05,4122116.0,2314950.0,1807166.0,21,3489600.0,66.33854883081155
23494,Uruguay,URY,2021-07-06,4171316.0,2327022.0,1844294.0,26,3489600.0,66.68449105914718
23495,Uruguay,URY,2021-07-07,4222490.0,2336581.0,1885909.0,22,3489600.0,66.95841930307198
23496,Uruguay,URY,2021-07-08,4252311.0,2348790.0,1903521.0,24,3489600.0,67.30828748280605
23497,Uruguay,URY,2021-07-09,4278057.0,2357626.0,1920431.0,23,3489600.0,67.56149701971572
23498,Uruguay,URY,2021-07-10,4284063.0,2359905.0,1924158.0,14,3489600.0,67.62680536451168
23499,Uruguay,URY,2021-07-11,4284402.0,2359919.0,1924483.0,18,3489600.0,67.6272065566254
23500,Uruguay,URY,2021-07-12,4335917.0,2388733.0,1947184.0,17,3489600.0,68.45291723979827
23501,Uruguay,URY,2021-07-13,4380689.0,2413142.0,1967547.0,8,3489600.0,69.15239569005044
23502,Uruguay,URY,2021-07-14,4424868.0,2436279.0,1988589.0,18,3489600.0,69.81542297111417
23503,Uruguay,URY,2021-07-15,4471481.0,2455055.0,2016426.0,16,3489600.0,70.35347890875745
23504,Uruguay,URY,2021-07-16,4520403.0,2468737.0,2051666.0,5,3489600.0,70.74555823016965
23505,Uruguay,URY,2021-07-17,4527161.0,2470586.0,2056575.0,11,3489600.0,70.79854424575882
23506,Uruguay,URY,2021-07-18,4527181.0,2470588.0,2056593.0,6,3489600.0,70.79860155891792
23507,Uruguay,URY,2021-07-19,4558051.0,2479716.0,2078335.0,8,3489600.0,71.0601788170564
23508,Uruguay,URY,2021-07-20,4583787.0,2489585.0,2094202.0,4,3489600.0,71.34299060064191
23509,Uruguay,URY,2021-07-21,4607497.0,2501906.0,2105591.0,6,3489600.0,71.69606831728565
23510,Uruguay,URY,2021-07-22,4634903.0,2515674.0,2119229.0,7,3489600.0,72.0906121045392
23511,Uruguay,URY,2021-07-23,4674377.0,2539069.0,2135308.0,9,3489600.0,72.761032783127
23512,Uruguay,URY,2021-07-24,4678747.0,2541344.0,2137403.0,8,3489600.0,72.82622650160478
23513,Uruguay,URY,2021-07-25,4679713.0,2542282.0,2137431.0,6,3489600.0,72.8531063732233
23514,Uruguay,URY,2021-07-26,4711563.0,2552772.0,2158791.0,8,3489600.0,73.15371389270977
23515,Uruguay,URY,2021-07-27,4737840.0,2558879.0,2178961.0,4,3489600.0,73.32871962402567
23516,Uruguay,URY,2021-07-28,4759771.0,2560632.0,2199139.0,5,3489600.0,73.37895460797799
23517,Uruguay,URY,2021-07-29,4779951.0,2564513.0,2215438.0,5,3489600.0,73.49017079321413
23518,Uruguay,URY,2021-07-30,4799708.0,2570166.0,2229542.0,9,3489600.0,73.65216643741404
23519,Uruguay,URY,2021-07-31,4805176.0,2572419.0,2232757.0,3,3489600.0,73.71672971114168
23520,Uruguay,URY,2021-08-01,4805177.0,2572419.0,2232758.0,6,3489600.0,73.71672971114168
23521,Uruguay,URY,2021-08-02,4823502.0,2577804.0,2245698.0,5,3489600.0,73.87104539202201
23522,Uruguay,URY,2021-08-03,4843675.0,2584583.0,2258045.0,2,3489600.0,74.06530834479597
23523,Uruguay,URY,2021-08-04,4860100.0,2590333.0,2268682.0,6,3489600.0,74.23008367721229
23524,Uruguay,URY,2021-08-05,4879853.0,2596627.0,2282120.0,4,3489600.0,74.41044818890418
23525,Uruguay,URY,2021-08-06,4897038.0,2604483.0,2291415.0,3,3489600.0,74.6355742778542
23526,Uruguay,URY,2021-08-07,4899823.0,2604985.0,2293697.0,3,3489600.0,74.64995988078863
23527,Uruguay,URY,2021-08-08,4899901.0,2605035.0,2293725.0,4,3489600.0,74.65139270976616
23528,Uruguay,URY,2021-08-09,4928128.0,2606308.0,2320582.0,0,3489600.0,74.68787253553415
23529,Uruguay,URY,2021-08-10,4951998.0,2607613.0,2343061.0,0,3489600.0,74.72526937184779
23530,Uruguay,URY,2021-08-11,4974538.0,2608808.0,2364381.0,3,3489600.0,74.75951398441082
23531,Uruguay,URY,2021-08-12,4995926.0,2611332.0,2383057.0,1,3489600.0,74.8318431911967
23532,Uruguay,URY,2021-08-13,5014335.0,2615032.0,2397179.0,1,3489600.0,74.93787253553415
23533,Uruguay,URY,2021-08-14,5016448.0,2615142.0,2398684.0,5,3489600.0,74.94102475928473
23534,Uruguay,URY,2021-08-15,5016499.0,2615174.0,2398702.0,2,3489600.0,74.94194176983035
